return,price_range,body_size,Volume,log_return,direction
0.02690607734806624,547.710000000001,360.3799999999992,1130.836641,0.026550473354435798,Green
-0.004246360158829523,394.89999999999964,58.39000000000124,895.464459,-0.004255401550543614,Red
0.013331430784597567,478.2999999999993,183.1200000000008,763.192245,0.0132433492330583,Green
-0.011347006162040802,255.0,157.9400000000005,616.622062,-0.011411874611762051,Red
0.007322778513745592,460.9400000000005,100.77000000000044,576.261177,0.007296097146483669,Green
-0.013255532791335787,439.4300000000003,183.10000000000036,810.804362,-0.013344171540115149,Red
0.058776256271800664,889.4400000000005,799.3900000000012,1217.362056,0.057113765988837606,Green
0.0008500029513991216,338.0100000000002,12.239999999999782,950.79266,0.0008496419034705,Green
0.009913681643258593,328.9400000000005,143.0,490.576202,0.009864863481390339,Green
-0.00011546391752579319,355.4300000000003,1.680000000000291,440.541552,-0.00011547058399710349,Red
-0.013633189261715452,377.0,198.34000000000015,356.262305,-0.013726974557068554,Red
0.009071789647093605,295.9899999999998,130.1800000000003,296.783093,0.009030888143843544,Green
0.0024060507618700448,169.95999999999913,34.840000000000146,313.881121,0.0024031608563136637,Green
0.0,328.9899999999998,0.0,425.009387,0.0,Red
0.02887201605105193,550.7000000000007,418.3199999999997,435.310827,0.02846307210095144,Green
-0.02496385542168669,455.5699999999997,372.9599999999991,559.031691,-0.025280737309043195,Red
-0.010026080709537949,329.1200000000008,146.11999999999898,552.907834,-0.010076680351563089,Red
-0.01673535986379139,440.02000000000044,240.6200000000008,487.294801,-0.016876978245130635,Red
-0.08610684344698993,1534.9099999999999,1217.3199999999997,3381.173271,-0.0900416109112385,Red
0.015201457258099543,2080.0,196.28000000000065,6085.367316,0.015087072856431048,Green
-0.018993001214362842,1011.8099999999995,249.14999999999964,3523.58284,-0.01917568510416296,Red
0.024802546305649948,719.9599999999991,319.1800000000003,1895.062316,0.02449995628275147,Green
0.022811078370749586,631.1700000000001,301.7600000000002,1364.41337,0.02255479579073416,Green
0.009317523033283499,337.9500000000007,126.06999999999971,1027.997033,0.009274382682642742,Green
-0.016898066783831298,596.7000000000007,230.76000000000022,777.257475,-0.017042468162032434,Red
-0.012732723785404406,359.64999999999964,170.9400000000005,643.250101,-0.012814479637423014,Red
0.009867733590054923,463.85000000000036,130.79000000000087,1231.727162,0.009819365436042506,Green
0.031221283367326328,660.3200000000015,417.89999999999964,1048.002392,0.030743811847351154,Green
-0.003481127291168534,310.9899999999998,48.04999999999927,992.273766,-0.0034872005133131097,Red
0.025085514669264466,460.1700000000001,345.0499999999993,1103.789204,0.024776038055994536,Green
-0.007959448673673961,538.0,111.98999999999978,1297.4281,-0.007991294179610088,Red
-5.6630621395554436e-05,283.0,0.7899999999990541,656.4901,-5.6632224969784645e-05,Red
-0.021452750898613978,357.4399999999987,299.25,783.985153,-0.021686206033939195,Red
0.0008417576250859729,229.98999999999978,11.489999999999782,645.060283,0.000841403545821524,Green
-0.016922924893952685,566.9400000000005,231.1900000000005,703.993324,-0.01706775386594589,Red
0.0,605.8600000000006,0.0,852.382387,0.0,Red
-0.0019015292801193421,426.5599999999995,25.48999999999978,915.885084,-0.0019033394820528915,Red
-0.030159549938674916,642.0599999999995,403.52000000000044,1077.485523,-0.030623705486623708,Red
0.020252019306426783,889.0,262.7900000000009,1948.883225,0.020049674528897842,Green
-0.019989787563185632,738.7600000000002,264.6399999999994,1512.63777,-0.020192286517923916,Red
0.032986781993522514,593.7299999999996,427.6700000000001,924.692877,0.032454394308803244,Green
0.000533878511651218,321.96999999999935,7.149999999999636,641.344154,0.0005337360492215499,Green
0.03566888506692589,505.1900000000005,477.0,1093.028678,0.0350474837426881,Green
-0.006093129170440894,355.3099999999995,84.42000000000007,680.426656,-0.0061117680332197655,Red
-0.01526234355934336,495.89999999999964,210.01000000000022,709.097789,-0.015380011923409626,Red
0.0229520295202952,357.619999999999,311.0,683.003148,0.02269259390550605,Green
-0.010025250703412389,266.6299999999992,138.95999999999913,806.940643,-0.010075841939801546,Red
-0.0051778015513729075,280.0,71.05000000000109,600.936336,-0.005191252817908267,Red
-0.011301482677638417,368.0100000000002,154.03999999999905,507.0698,-0.011365829703556861,Red
0.032913264364869466,500.96999999999935,444.22999999999956,610.208586,0.03238322181542568,Green
-0.002868005738880887,277.65000000000146,39.97999999999956,714.759093,-0.0028721263478460207,Red
0.010043870440474096,320.9200000000001,139.60999999999876,498.458511,0.009993765989526284,Green
-0.01440106182944361,306.6399999999994,201.8099999999995,568.811595,-0.014505763546647487,Red
0.0008876506508231561,271.9899999999998,12.260000000000218,591.4191,0.0008872569219626858,Green
-0.0298184317129629,491.0100000000002,412.2099999999991,983.004434,-0.030272041200341247,Red
-0.0034864846526824695,378.0,46.76000000000022,1128.94006,-0.003492576604084114,Red
0.011219895287958132,349.6800000000003,150.01000000000022,765.792875,0.011157419145663067,Green
-0.008489607294642097,218.98999999999978,114.77999999999884,390.669897,-0.008525849276556531,Red
0.02521059904975373,451.0100000000002,337.3099999999995,550.450245,0.024898053973409988,Green
0.013339651527301856,274.9200000000001,182.97999999999956,430.379554,0.013251461790420112,Green
-0.01291065352258397,199.89999999999964,179.20000000000073,278.483004,-0.012994720365583514,Red
-0.00495807871533264,249.85000000000036,68.0,332.844667,-0.004970410766680379,Red
0.006816892821708587,180.04999999999927,93.03000000000065,413.762665,0.006793762864631684,Green
0.022549900181455168,442.85000000000036,310.0599999999995,744.171115,0.02229940987748679,Green
0.009763876933250384,291.0499999999993,137.01999999999862,947.452357,0.009716518306541296,Green
-0.008597832776523259,129.53000000000065,121.95999999999913,570.911835,-0.008635007374775962,Red
0.00021403698644457673,272.6399999999994,3.0100000000002183,670.71543,0.00021401408379667793,Green
-0.0035368999977961027,144.10000000000036,49.75,409.346207,-0.0035431696163012115,Red
0.008117018627690929,195.70999999999913,113.77000000000044,637.593085,0.008084252819688406,Green
-0.0028440554364642526,200.39999999999964,40.23999999999978,457.536108,-0.0028481074467119056,Red
0.01084228761632056,270.0100000000002,152.89999999999964,516.494585,0.010783931446600677,Green
-0.0077192982456140355,183.0,110.0,404.379679,-0.007749246246232815,Red
0.0025489882575333344,197.84000000000015,36.029999999998836,443.716737,0.002545745096981206,Green
-0.001478445229681984,268.4300000000003,20.920000000000073,504.026766,-0.0014795392082217612,Red
0.0033941871360590008,188.63999999999942,47.95999999999913,328.55635,0.003388439884062467,Green
0.00797684596922208,234.77000000000044,113.0,507.616754,0.007945199116727236,Green
0.017427678809665403,290.0,248.85000000000036,618.3789,0.017277558471561254,Green
-0.011192148760330594,325.0100000000002,162.51000000000022,798.31177,-0.011255252140665127,Red
-0.008095426150392552,286.52000000000044,116.22999999999956,643.616188,-0.008128372040490477,Red
-0.003425483803998372,207.0,48.840000000000146,561.583739,-0.003431364206299644,Red
0.008309859154929577,188.90999999999985,118.0,453.145899,0.008275522366778192,Green
-0.00409484564883358,164.0,58.6299999999992,466.659231,-0.004103252486928845,Red
-0.011924089212917587,347.09000000000015,170.03000000000065,467.067665,-0.011995751405308303,Red
0.004000954095511817,151.3199999999997,56.36000000000058,266.46845,0.003992971563420297,Green
0.0019239213207391751,233.0,27.210000000000946,298.366456,0.001922072954476093,Green
0.011862025137692401,198.1900000000005,167.98999999999978,258.16762,0.01179222277354857,Green
-0.008360892433326017,203.98999999999978,119.80999999999949,247.225602,-0.00839604074575325,Red
0.0020964109781844388,165.21999999999935,29.790000000000873,260.314665,0.0020942165750684055,Green
0.004242337843465378,161.23999999999978,60.409999999999854,283.897422,0.004233364497966542,Green
-0.007709682382064586,199.98999999999978,110.25,303.194315,-0.007739555624475642,Red
-0.0019021790839235057,101.40000000000146,26.98999999999978,236.216774,-0.001903990524044034,Red
