open time,open,high,low,close,volume,close time,quote asset volume,number of trades,taker buy base asset volume,taker buy quote asset volume,ignore,is_interpolated,gk_volatility,target_reg,target_class
2019-07-24 09:00:00,9757.47,9785.63,9715.4,9767.61,978.494068,2019-07-24 09:59:59.999,9542002.5227362,10751.0,446.793168,4356662.17574422,0.0,0,0.005052019314384521,0.007629348818258699,0
2019-07-24 10:00:00,9766.81,9780.1,9660.0,9700.13,1488.989115,2019-07-24 10:59:59.999,14474285.10843345,13940.0,673.981804,6548860.50212104,0.0,0,0.007629348818258699,0.009517104428258235,1
2019-07-24 11:00:00,9701.63,9751.0,9619.49,9721.48,1940.889029,2019-07-24 11:59:59.999,18801120.5485008,18113.0,1054.579835,10218629.74157128,0.0,0,0.009517104428258235,0.005790646331328664,1
2019-07-24 12:00:00,9721.5,9780.0,9695.84,9752.1,1370.823401,2019-07-24 12:59:59.999,13348303.20658604,12948.0,792.439714,7717314.79652215,0.0,0,0.005790646331328664,0.008882349529304572,0
2019-07-24 13:00:00,9752.1,9799.99,9672.2,9709.96,1498.353676,2019-07-24 13:59:59.999,14572625.50633579,13838.0,791.693862,7698443.60829062,0.0,0,0.008882349529304572,0.014223427892707287,1
2019-07-24 14:00:00,9709.81,9909.0,9667.03,9869.89,3919.029852,2019-07-24 14:59:59.999,38496275.84384999,30833.0,1883.232715,18486407.64551935,0.0,0,0.014223427892707287,0.005247120321790977,1
2019-07-24 15:00:00,9871.7,9937.0,9855.59,9911.66,2120.804826,2019-07-24 15:59:59.999,20986214.25845953,21742.0,1186.650719,11742710.58707985,0.0,0,0.005247120321790977,0.020552477678916114,0
2019-07-24 16:00:00,9911.67,9928.74,9525.0,9583.0,5297.27289,2019-07-24 16:59:59.999,51197550.07445922,45669.0,2328.986927,22536304.08865563,0.0,0,0.020552477678916114,0.00793782485225322,1
2019-07-24 17:00:00,9583.0,9671.75,9560.0,9615.84,1532.232957,2019-07-24 17:59:59.999,14748063.49144942,16651.0,803.373405,7733433.35292503,0.0,0,0.00793782485225322,0.00603948832185274,1
2019-07-24 18:00:00,9618.54,9688.0,9602.89,9642.82,876.928059,2019-07-24 18:59:59.999,8460252.33593225,12034.0,470.301386,4538265.59945903,0.0,0,0.00603948832185274,0.009232128098180003,1
2019-07-24 19:00:00,9642.8,9698.0,9572.0,9650.99,1266.867091,2019-07-24 19:59:59.999,12240723.3423069,14802.0,685.304725,6624256.88903214,0.0,0,0.009232128098180003,0.011557764622399784,1
2019-07-24 20:00:00,9650.97,9725.0,9566.29,9671.78,1277.539432,2019-07-24 20:59:59.999,12322407.11720456,17397.0,673.579749,6501563.43652445,0.0,0,0.011557764622399784,0.011563661373406293,1
2019-07-24 21:00:00,9670.28,9843.4,9659.0,9775.33,1795.617768,2019-07-24 21:59:59.999,17479347.48477448,19354.0,1048.858721,10205986.9230645,0.0,0,0.011563661373406293,0.0068258211765301014,0
2019-07-24 22:00:00,9778.37,9830.0,9734.3,9760.7,1403.520486,2019-07-24 22:59:59.999,13725864.83910415,16060.0,864.13588,8451261.90818974,0.0,0,0.0068258211765301014,0.006917719255024477,1
2019-07-24 23:00:00,9760.77,9848.0,9752.1,9763.28,1056.742335,2019-07-24 23:59:59.999,10341917.76941299,12654.0,600.791054,5878909.59231528,0.0,0,0.006917719255024477,0.02315404203453205,1
2019-07-25 00:00:00,9763.4,10160.0,9720.03,10100.0,4269.383529,2019-07-25 00:59:59.999,42567575.17889453,35244.0,2363.305546,23571398.337064,0.0,0,0.02315404203453205,0.007719325493241728,0
2019-07-25 01:00:00,10100.0,10175.0,10061.64,10071.1,2494.361155,2019-07-25 01:59:59.999,25211193.93126984,21174.0,1486.814457,15027101.95907254,0.0,0,0.007719325493241728,0.005779456657095518,0
2019-07-25 02:00:00,10069.64,10108.0,10025.54,10063.43,2091.610912,2019-07-25 02:59:59.999,21055325.91849993,16545.0,1167.976363,11756876.56058832,0.0,0,0.005779456657095518,0.004060205092683811,1
2019-07-25 03:00:00,10065.97,10112.23,10050.55,10090.19,1139.996877,2019-07-25 03:59:59.999,11495078.66736217,13533.0,604.547803,6096304.71904673,0.0,0,0.004060205092683811,0.006714426112855643,0
2019-07-25 04:00:00,10090.12,10110.01,10005.1,10040.68,1126.942355,2019-07-25 04:59:59.999,11334712.20712252,13506.0,634.275698,6379789.50069004,0.0,0,0.006714426112855643,0.0033364222797443587,1
2019-07-25 05:00:00,10040.68,10069.2,10020.0,10055.71,805.344425,2019-07-25 05:59:59.999,8091220.7250009,10648.0,395.295682,3971625.07975817,0.0,0,0.0033364222797443587,0.005627449143459165,1
2019-07-25 06:00:00,10055.73,10090.97,10009.51,10073.32,992.271577,2019-07-25 06:59:59.999,9970419.5866794,12406.0,518.528116,5210747.0450678,0.0,0,0.005627449143459165,0.00463945658209515,0
2019-07-25 07:00:00,10073.36,10100.0,10030.0,10046.96,1125.581858,2019-07-25 07:59:59.999,11328559.27445937,12649.0,510.372031,5137985.05291164,0.0,0,0.00463945658209515,0.003914841263837632,1
2019-07-25 08:00:00,10045.64,10102.04,10041.0,10073.86,962.784438,2019-07-25 08:59:59.999,9699651.70861761,10837.0,495.942606,4996364.98705886,0.0,0,0.003914841263837632,0.006720635703560704,0
2019-07-25 09:00:00,10070.58,10140.0,10043.97,10065.31,1557.150548,2019-07-25 09:59:59.999,15696511.5985737,13969.0,752.655586,7587416.8006611,0.0,0,0.006720635703560704,0.004129159549473315,1
2019-07-25 10:00:00,10064.65,10097.0,10038.0,10070.32,997.01101,2019-07-25 10:59:59.999,10029910.83692467,11553.0,464.202144,4669787.57787852,0.0,0,0.004129159549473315,0.00205835794677015,0
2019-07-25 11:00:00,10071.43,10080.63,10051.0,10066.42,709.206293,2019-07-25 11:59:59.999,7138726.54176463,9510.0,395.558137,3981787.06789532,0.0,0,0.00205835794677015,0.005434873637628297,1
2019-07-25 12:00:00,10066.18,10156.6,10063.11,10125.24,1866.713152,2019-07-25 12:59:59.999,18884187.12087008,18245.0,945.723982,9567218.01250758,0.0,0,0.005434873637628297,0.011675654744429827,0
2019-07-25 13:00:00,10126.96,10127.63,9905.0,9956.96,4907.287603,2019-07-25 13:59:59.999,48959934.21137781,36053.0,2260.39786,22551391.05296342,0.0,0,0.011675654744429827,0.004514848338930489,1
2019-07-25 14:00:00,9956.43,10005.3,9939.99,9972.94,1501.522328,2019-07-25 14:59:59.999,14985062.27425222,12812.0,697.922001,6965093.2579361,0.0,0,0.004514848338930489,0.0036552654874542232,1
2019-07-25 15:00:00,9970.91,10009.1,9955.38,9987.9,823.95176,2019-07-25 15:59:59.999,8225832.97054065,10034.0,447.480042,4467825.49388357,0.0,0,0.0036552654874542232,0.010217855529811222,0
2019-07-25 16:00:00,9987.92,10077.64,9933.0,9983.06,2364.437945,2019-07-25 16:59:59.999,23626629.61910398,20306.0,1037.475014,10371293.77000979,0.0,0,0.010217855529811222,0.002481455672947585,1
2019-07-25 17:00:00,9983.72,10013.0,9977.22,9991.75,771.498757,2019-07-25 17:59:59.999,7712807.46626207,9289.0,416.852656,4167694.81604835,0.0,0,0.002481455672947585,0.002760305191562365,0
2019-07-25 18:00:00,9991.11,10010.0,9971.0,9990.88,1044.199483,2019-07-25 18:59:59.999,10438000.61746005,9282.0,548.274423,5482448.60433367,0.0,0,0.002760305191562365,0.010708490732871315,0
2019-07-25 19:00:00,9990.88,9990.89,9801.0,9857.82,2100.51193,2019-07-25 19:59:59.999,20812217.52298661,23004.0,933.126456,9251945.47362933,0.0,0,0.010708490732871315,0.006333910288179338,1
2019-07-25 20:00:00,9857.21,9888.13,9798.89,9872.9,1602.808839,2019-07-25 20:59:59.999,15781166.5736256,15199.0,747.152079,7356034.15861393,0.0,0,0.006333910288179338,0.006077709134887193,1
2019-07-25 21:00:00,9874.5,9895.0,9810.0,9882.86,904.573635,2019-07-25 21:59:59.999,8923702.64572105,10361.0,546.415709,5391309.63755426,0.0,0,0.006077709134887193,0.006772817512317101,1
2019-07-25 22:00:00,9882.86,9949.99,9853.16,9905.07,1034.49431,2019-07-25 22:59:59.999,10241466.48555783,12626.0,591.452515,5853802.83496209,0.0,0,0.006772817512317101,0.005250626983596562,0
2019-07-25 23:00:00,9906.68,9933.23,9856.07,9879.87,679.710009,2019-07-25 23:59:59.999,6728556.3988402,9391.0,346.26452,3428361.21218492,0.0,0,0.005250626983596562,0.013572791268846194,0
2019-07-26 00:00:00,9882.15,9882.15,9650.0,9725.73,3416.720726,2019-07-26 00:59:59.999,33244800.29197298,29518.0,1342.335261,13064063.72232859,0.0,0,0.013572791268846194,0.005911896197159428,0
2019-07-26 01:00:00,9725.75,9735.67,9651.1,9698.2,1798.460341,2019-07-26 01:59:59.999,17431724.13704113,15152.0,1141.853266,11067157.06422298,0.0,0,0.005911896197159428,0.00277811484892329,0
2019-07-26 02:00:00,9699.57,9709.25,9669.02,9684.76,1321.273514,2019-07-26 02:59:59.999,12805860.6086452,10466.0,824.042668,7987310.42472447,0.0,0,0.00277811484892329,0.008696979538463745,1
2019-07-26 03:00:00,9683.55,9756.85,9637.0,9697.0,1375.810946,2019-07-26 03:59:59.999,13327463.44108153,12967.0,632.638677,6133422.68191186,0.0,0,0.008696979538463745,0.002605830280089214,1
2019-07-26 04:00:00,9694.63,9735.61,9686.02,9733.7,731.580978,2019-07-26 04:59:59.999,7104523.03182938,9708.0,405.100424,3934053.71953141,0.0,0,0.002605830280089214,0.0022172569221540405,0
2019-07-26 05:00:00,9733.72,9734.16,9701.69,9720.95,456.000146,2019-07-26 05:59:59.999,4431071.73779017,7137.0,277.475348,2695942.28060088,0.0,0,0.0022172569221540405,0.004994277798357432,0
2019-07-26 06:00:00,9720.41,9727.76,9657.0,9700.0,852.444378,2019-07-26 06:59:59.999,8264364.79423206,11343.0,471.319259,4570666.46476395,0.0,0,0.004994277798357432,0.006448911379945799,1
2019-07-26 07:00:00,9698.73,9789.82,9683.91,9764.36,1459.969411,2019-07-26 07:59:59.999,14236495.4488122,16927.0,722.051315,7038039.32774874,0.0,0,0.006448911379945799,0.004604026821893801,1
2019-07-26 08:00:00,9764.18,9803.88,9735.89,9791.51,961.067231,2019-07-26 08:59:59.999,9391734.13667819,11861.0,510.650631,4991497.06493625,0.0,0,0.004604026821893801,0.002800337714558236,0
2019-07-26 09:00:00,9791.51,9799.0,9760.27,9791.5,812.554299,2019-07-26 09:59:59.999,7949335.28311044,10989.0,476.183276,4658951.34282302,0.0,0,0.002800337714558236,0.0045852342701462,0
2019-07-26 10:00:00,9791.5,9803.97,9737.04,9766.93,744.297286,2019-07-26 10:59:59.999,7268255.2194601,9731.0,397.422994,3881386.34358639,0.0,0,0.0045852342701462,0.00339381801638336,1
2019-07-26 11:00:00,9766.93,9815.0,9763.23,9791.64,993.946544,2019-07-26 11:59:59.999,9734668.78919731,12220.0,510.761273,5002184.24599471,0.0,0,0.00339381801638336,0.0080419689144057,0
2019-07-26 12:00:00,9791.33,9852.49,9740.0,9773.68,1396.784295,2019-07-26 12:59:59.999,13680091.28327595,14967.0,714.791408,7002063.74258525,0.0,0,0.0080419689144057,0.005902895106261,0
2019-07-26 13:00:00,9773.62,9799.69,9718.17,9770.26,1156.761231,2019-07-26 13:59:59.999,11295598.30688325,11890.0,617.281109,6028795.97495256,0.0,0,0.005902895106261,0.006200422407760934,0
2019-07-26 14:00:00,9770.26,9789.6,9704.0,9764.81,1079.52058,2019-07-26 14:59:59.999,10525454.37012347,13532.0,554.404868,5405695.68651624,0.0,0,0.006200422407760934,0.0035584095723824845,1
2019-07-26 15:00:00,9764.67,9799.95,9744.43,9794.01,884.825427,2019-07-26 15:59:59.999,8646141.26524733,9825.0,524.480512,5126072.56707528,0.0,0,0.0035584095723824845,0.009545048410509795,1
2019-07-26 16:00:00,9794.01,9889.98,9756.87,9807.2,1407.730861,2019-07-26 16:59:59.999,13821083.96346764,17957.0,743.882132,7305156.59433708,0.0,0,0.009545048410509795,0.006157364894818357,0
2019-07-26 17:00:00,9807.47,9825.53,9737.16,9780.64,1286.975304,2019-07-26 17:59:59.999,12577159.96770956,13656.0,570.324821,5574305.9093421,0.0,0,0.006157364894818357,0.004762988765659016,1
2019-07-26 18:00:00,9780.64,9845.0,9775.59,9804.76,875.860595,2019-07-26 18:59:59.999,8585264.75393073,9988.0,513.908142,5037557.5523893,0.0,0,0.004762988765659016,0.004596969555761701,1
2019-07-26 19:00:00,9804.16,9868.88,9797.98,9839.0,861.292192,2019-07-26 19:59:59.999,8472122.40410795,11273.0,479.342667,4716466.82261484,0.0,0,0.004596969555761701,0.008716725895656767,0
2019-07-26 20:00:00,9838.98,9860.0,9738.0,9819.45,1226.432469,2019-07-26 20:59:59.999,12047370.00772419,12785.0,566.144135,5562903.1953743,0.0,0,0.008716725895656767,0.005430104500898017,0
2019-07-26 21:00:00,9819.43,9837.2,9761.59,9811.06,784.68473,2019-07-26 21:59:59.999,7687691.98182298,10159.0,420.734385,4122966.37684498,0.0,0,0.005430104500898017,0.0031689361082115563,0
2019-07-26 22:00:00,9811.42,9821.32,9767.53,9776.05,445.002493,2019-07-26 22:59:59.999,4358873.63816164,6881.0,235.041012,2302751.9709441,0.0,0,0.0031689361082115563,0.004422470234351258,1
2019-07-26 23:00:00,9774.98,9845.0,9770.02,9824.0,837.46724,2019-07-26 23:59:59.999,8220954.27161595,9003.0,354.459851,3478715.87779847,0.0,0,0.004422470234351258,0.01445796339113711,1
2019-07-27 00:00:00,9824.0,10161.4,9815.0,10142.18,6213.873797,2019-07-27 00:59:59.999,62627018.4612003,42702.0,3439.364841,34637920.42881245,0.0,0,0.01445796339113711,0.006253537595773034,0
2019-07-27 01:00:00,10142.18,10188.66,10086.59,10086.8,2487.997991,2019-07-27 01:59:59.999,25190451.45273401,18733.0,1316.45797,13325993.38608839,0.0,0,0.006253537595773034,0.0024749569432676332,1
2019-07-27 02:00:00,10086.8,10110.56,10070.67,10107.91,839.082856,2019-07-27 02:59:59.999,8467885.74468488,11390.0,418.403792,4222592.4279371,0.0,0,0.0024749569432676332,0.001892768034758697,0
2019-07-27 03:00:00,10105.77,10119.25,10092.09,10103.0,505.081599,2019-07-27 03:59:59.999,5104304.55784188,8414.0,249.156015,2517808.47231432,0.0,0,0.001892768034758697,0.002545432673522486,1
2019-07-27 04:00:00,10103.02,10118.55,10082.0,10107.27,629.353018,2019-07-27 04:59:59.999,6356753.73612771,8305.0,371.399646,3751343.21559825,0.0,0,0.002545432673522486,0.004579144332407321,0
2019-07-27 05:00:00,10107.27,10110.8,10030.96,10054.82,992.739968,2019-07-27 05:59:59.999,9994647.92832631,10519.0,508.61783,5120351.50070786,0.0,0,0.004579144332407321,0.0019536291261866845,0
2019-07-27 06:00:00,10053.86,10077.87,10050.0,10051.7,627.17645,2019-07-27 06:59:59.999,6311052.24560516,8101.0,352.650114,3548507.44133075,0.0,0,0.0019536291261866845,0.003618315028074745,1
2019-07-27 07:00:00,10051.7,10076.69,10025.16,10055.33,882.21677,2019-07-27 07:59:59.999,8868397.88896599,10899.0,476.794452,4793289.42880183,0.0,0,0.003618315028074745,0.003639177846193803,1
2019-07-27 08:00:00,10057.32,10088.0,10036.18,10059.48,754.086552,2019-07-27 08:59:59.999,7589674.28939535,9727.0,388.004738,3905922.81976467,0.0,0,0.003639177846193803,0.0018728327654859785,0
2019-07-27 09:00:00,10058.25,10072.51,10044.38,10047.98,551.189627,2019-07-27 09:59:59.999,5543462.94423905,6840.0,247.061551,2485133.05032371,0.0,0,0.0018728327654859785,0.03240733426058482,0
2019-07-27 10:00:00,10050.59,10069.76,9440.0,9543.56,9141.666563,2019-07-27 10:59:59.999,87955189.82473446,65688.0,3791.366365,36426205.20826455,0.0,0,0.03240733426058482,0.00791804836673932,0
2019-07-27 11:00:00,9546.65,9560.0,9452.0,9525.81,3037.477392,2019-07-27 11:59:59.999,28914924.40626718,26356.0,1404.09586,13369724.34585124,0.0,0,0.00791804836673932,0.008865155545739632,0
2019-07-27 12:00:00,9525.81,9526.0,9380.0,9428.55,3421.709207,2019-07-27 12:59:59.999,32335521.32212878,30129.0,1508.532275,14254631.2549338,0.0,0,0.008865155545739632,0.007409467887554139,1
2019-07-27 13:00:00,9430.67,9499.79,9400.1,9443.77,1581.204274,2019-07-27 13:59:59.999,14964947.96476351,17276.0,695.825116,6585898.73148517,0.0,0,0.007409467887554139,0.005707855717873586,1
2019-07-27 14:00:00,9443.71,9500.27,9423.75,9449.0,1249.874837,2019-07-27 14:59:59.999,11822618.96175976,13008.0,519.463717,4914796.76236161,0.0,0,0.005707855717873586,0.01058072551062294,0
2019-07-27 15:00:00,9449.47,9475.0,9333.0,9427.69,2776.342046,2019-07-27 15:59:59.999,26149429.35040873,21835.0,1341.765181,12648059.32596287,0.0,0,0.01058072551062294,0.006467571078076054,1
2019-07-27 16:00:00,9428.52,9481.73,9395.15,9436.02,1235.240869,2019-07-27 16:59:59.999,11652844.98449856,12254.0,735.277778,6937982.23438198,0.0,0,0.006467571078076054,0.004187920101315286,1
2019-07-27 17:00:00,9436.04,9480.0,9421.25,9456.34,705.643704,2019-07-27 17:59:59.999,6671358.07096042,8956.0,403.623127,3816222.36324147,0.0,0,0.004187920101315286,0.005761303837478027,0
2019-07-27 18:00:00,9456.46,9467.88,9377.0,9401.09,957.068437,2019-07-27 18:59:59.999,9018723.68150484,10654.0,523.97245,4938591.59608734,0.0,0,0.005761303837478027,0.006166643591602397,1
2019-07-27 19:00:00,9401.94,9465.81,9383.18,9411.61,572.806992,2019-07-27 19:59:59.999,5399169.84781849,8405.0,334.724225,3154749.48917658,0.0,0,0.006166643591602397,0.005171478497612523,1
2019-07-27 20:00:00,9411.26,9463.49,9385.0,9454.02,648.261107,2019-07-27 20:59:59.999,6115405.50521197,7969.0,349.288333,3295145.42344989,0.0,0,0.005171478497612523,0.005277117106935279,1
2019-07-27 21:00:00,9453.07,9541.47,9450.0,9518.8,984.261671,2019-07-27 21:59:59.999,9344377.51942418,11397.0,512.737192,4868045.94385861,0.0,0,0.005277117106935279,0.013684075014854165,0
2019-07-27 22:00:00,9519.64,9535.0,9343.3,9453.13,1881.880025,2019-07-27 22:59:59.999,17803708.89164882,19282.0,909.268732,8606005.31318759,0.0,0,0.013684075014854165,0.008658299474157943,1
2019-07-27 23:00:00,9455.06,9540.0,9422.38,9476.52,1133.542549,2019-07-27 23:59:59.999,10730855.38848115,12579.0,630.201018,5965820.94650212,0.0,0,0.008658299474157943,0.008099972168346424,0
2019-07-28 00:00:00,9478.92,9488.26,9370.0,9424.0,991.06701,2019-07-28 00:59:59.999,9347463.83601969,12805.0,503.462635,4749194.49336406,0.0,0,0.008099972168346424,0.003170633507066222,1
2019-07-28 01:00:00,9422.19,9497.5,9422.19,9492.97,600.919793,2019-07-28 01:59:59.999,5688865.215838,7947.0,306.642804,2902539.54552398,0.0,0,0.003170633507066222,0.002676775191030601,0
2019-07-28 02:00:00,9490.6,9505.51,9464.71,9468.57,591.139092,2019-07-28 02:59:59.999,5607296.84518393,6898.0,328.11685,3112626.98971031,0.0,0,0.002676775191030601,0.002815542267403178,1
2019-07-28 03:00:00,9468.99,9496.0,9456.92,9480.56,459.870135,2019-07-28 03:59:59.999,4359674.87179474,5828.0,273.455479,2592327.14190816,0.0,0,0.002815542267403178,0.007014027564347299,1
2019-07-28 04:00:00,9480.56,9578.17,9478.64,9515.94,1213.932513,2019-07-28 04:59:59.999,11564853.93391408,11934.0,641.154979,6107050.12984397,0.0,0,0.007014027564347299,0.0031667150374834665,0
2019-07-28 05:00:00,9514.4,9549.21,9506.54,9514.59,712.099062,2019-07-28 05:59:59.999,6781564.3402356,7849.0,335.321934,3193795.75366864,0.0,0,0.0031667150374834665,0.005948299713839048,0
2019-07-28 06:00:00,9514.49,9550.0,9470.0,9514.09,724.857562,2019-07-28 06:59:59.999,6896491.87667193,7996.0,422.876891,4024463.65461258,0.0,0,0.005948299713839048,0.0034147675766526965,0
2019-07-28 07:00:00,9512.99,9534.15,9485.01,9493.11,485.273179,2019-07-28 07:59:59.999,4613041.18815069,6586.0,264.375888,2513321.35883118,0.0,0,0.0034147675766526965,0.003923403636673512,1
2019-07-28 08:00:00,9494.49,9534.0,9478.25,9515.03,736.478073,2019-07-28 08:59:59.999,6997343.52420131,8727.0,454.279077,4316293.45220528,0.0,0,0.003923403636673512,0.0034303614142482297,0
2019-07-28 09:00:00,9515.03,9530.0,9472.0,9475.0,622.416483,2019-07-28 09:59:59.999,5913958.43181272,7758.0,304.610726,2895164.32870567,0.0,0,0.0034303614142482297,0.004595669914752694,0
2019-07-28 10:00:00,9475.0,9492.32,9430.17,9464.72,899.952697,2019-07-28 10:59:59.999,8517049.31195762,8904.0,424.322239,4015488.93843835,0.0,0,0.004595669914752694,0.008022635062300162,1
2019-07-28 11:00:00,9463.11,9579.0,9453.85,9534.98,1221.227097,2019-07-28 11:59:59.999,11621408.36855491,11327.0,724.310411,6889777.23828601,0.0,0,0.008022635062300162,0.0037212603805307,0
2019-07-28 12:00:00,9535.0,9546.31,9493.36,9515.49,890.870226,2019-07-28 12:59:59.999,8481554.19480763,8610.0,467.71207,4452950.37012772,0.0,0,0.0037212603805307,0.003386669917900473,0
2019-07-28 13:00:00,9518.71,9522.74,9475.75,9505.32,599.600475,2019-07-28 13:59:59.999,5694021.34852544,6890.0,323.220621,3069639.25636648,0.0,0,0.003386669917900473,0.004604728933747377,0
2019-07-28 14:00:00,9505.32,9557.06,9495.01,9503.72,764.847479,2019-07-28 14:59:59.999,7281075.31566111,9435.0,374.555388,3565779.08759491,0.0,0,0.004604728933747377,0.004182723101432835,1
2019-07-28 15:00:00,9503.0,9559.18,9500.26,9522.47,825.718111,2019-07-28 15:59:59.999,7871352.80832694,8203.0,495.952696,4728121.28530171,0.0,0,0.004182723101432835,0.005672432409930472,1
2019-07-28 16:00:00,9522.91,9594.99,9515.46,9546.98,1004.317359,2019-07-28 16:59:59.999,9593987.16510609,10986.0,601.179458,5742959.23924434,0.0,0,0.005672432409930472,0.0031607161148808033,1
2019-07-28 17:00:00,9548.99,9581.03,9536.26,9564.2,650.155875,2019-07-28 17:59:59.999,6215678.10235549,7442.0,391.915761,3746955.1988241,0.0,0,0.0031607161148808033,0.0032162467578562767,1
2019-07-28 18:00:00,9564.14,9590.0,9546.38,9567.49,592.441225,2019-07-28 18:59:59.999,5667994.92062199,6888.0,325.734336,3116204.82206107,0.0,0,0.0032162467578562767,0.0018944341403758834,0
2019-07-28 19:00:00,9565.96,9577.32,9550.15,9555.68,326.837345,2019-07-28 19:59:59.999,3126524.2229714,5093.0,177.711759,1700132.86562278,0.0,0,0.0018944341403758834,0.005322321965897803,0
2019-07-28 20:00:00,9555.69,9573.09,9500.0,9540.0,882.938043,2019-07-28 20:59:59.999,8410094.23570031,9139.0,382.549728,3643866.22870105,0.0,0,0.005322321965897803,0.004315858730962498,0
2019-07-28 21:00:00,9538.48,9546.96,9461.0,9466.32,749.412055,2019-07-28 21:59:59.999,7118858.649203,7776.0,234.029795,2224145.68225674,0.0,0,0.004315858730962498,0.03124596157324239,1
2019-07-28 22:00:00,9468.35,9580.0,9165.0,9500.0,9047.308806,2019-07-28 22:59:59.999,84964229.10571374,61862.0,5739.498645,54054716.87214331,0.0,0,0.03124596157324239,0.007266417334660829,1
2019-07-28 23:00:00,9497.38,9550.0,9445.0,9541.54,3807.343242,2019-07-28 23:59:59.999,36202904.32148509,24444.0,2619.442962,24909690.22511728,0.0,0,0.007266417334660829,0.004166769164724585,0
2019-07-29 00:00:00,9541.54,9550.0,9493.25,9531.84,1167.443527,2019-07-29 00:59:59.999,11123740.75785719,11239.0,666.747502,6354375.4207742,0.0,0,0.004166769164724585,0.011651689994800592,1
2019-07-29 01:00:00,9534.99,9729.0,9528.48,9674.15,3998.845987,2019-07-29 01:59:59.999,38472859.99986304,26009.0,2932.142585,28191708.26510384,0.0,0,0.011651689994800592,0.003565121820673748,0
2019-07-29 02:00:00,9674.35,9679.78,9624.0,9643.31,1007.103439,2019-07-29 02:59:59.999,9716953.13557243,11139.0,554.970928,5354403.70557967,0.0,0,0.003565121820673748,0.002885998000375652,0
2019-07-29 03:00:00,9644.01,9665.67,9626.0,9638.46,550.041584,2019-07-29 03:59:59.999,5305550.03286851,7352.0,275.415725,2656055.12998328,0.0,0,0.002885998000375652,0.003084352096556167,1
2019-07-29 04:00:00,9636.62,9684.7,9636.45,9663.33,568.189452,2019-07-29 04:59:59.999,5492947.37310427,8034.0,274.79692,2656335.61547096,0.0,0,0.003084352096556167,0.005750142703283397,0
2019-07-29 05:00:00,9663.33,9672.64,9583.0,9613.61,1102.848342,2019-07-29 05:59:59.999,10613724.70011727,11189.0,519.575328,4998715.13388727,0.0,0,0.005750142703283397,0.003805389410925673,0
2019-07-29 06:00:00,9613.61,9622.0,9570.0,9606.67,711.038248,2019-07-29 06:59:59.999,6826696.67607678,9252.0,351.481834,3374627.24246274,0.0,0,0.003805389410925673,0.0022135686735212856,1
2019-07-29 07:00:00,9607.88,9625.95,9591.94,9625.95,582.875691,2019-07-29 07:59:59.999,5600471.91259454,8386.0,293.059218,2815604.73242637,0.0,0,0.0022135686735212856,0.008593521963368907,0
2019-07-29 08:00:00,9624.79,9650.0,9525.01,9573.26,1155.847601,2019-07-29 08:59:59.999,11091243.80355008,12751.0,574.384227,5512364.82567491,0.0,0,0.008593521963368907,0.013171632425341265,0
2019-07-29 09:00:00,9573.64,9584.98,9395.0,9494.08,2105.111588,2019-07-29 09:59:59.999,20000412.97208782,20593.0,1050.964767,9991799.66604886,0.0,0,0.013171632425341265,0.00645344338250582,1
2019-07-29 10:00:00,9495.51,9544.0,9456.14,9511.69,1056.144078,2019-07-29 10:59:59.999,10040446.22191377,10716.0,592.950521,5637566.50447101,0.0,0,0.00645344338250582,0.004739810977350153,0
2019-07-29 11:00:00,9511.69,9533.0,9465.13,9484.96,839.096859,2019-07-29 11:59:59.999,7971684.74004799,10692.0,414.535029,3938380.80680666,0.0,0,0.004739810977350153,0.005056677045872447,1
2019-07-29 12:00:00,9484.51,9559.53,9470.21,9550.36,922.45263,2019-07-29 12:59:59.999,8771943.01101454,10465.0,544.821598,5182464.96874159,0.0,0,0.005056677045872447,0.009523534762792689,1
2019-07-29 13:00:00,9550.32,9635.96,9505.94,9569.65,1761.950715,2019-07-29 13:59:59.999,16862541.87376882,16704.0,1009.633523,9665018.12638347,0.0,0,0.009523534762792689,0.0058500351962610326,0
2019-07-29 14:00:00,9572.49,9605.99,9525.55,9556.1,1142.161081,2019-07-29 14:59:59.999,10928295.80266039,11486.0,642.767622,6151308.12707299,0.0,0,0.0058500351962610326,0.007170487936137789,0
2019-07-29 15:00:00,9556.04,9600.0,9502.08,9539.64,1136.719169,2019-07-29 15:59:59.999,10859812.15160982,12594.0,652.073398,6232206.52644227,0.0,0,0.007170487936137789,0.02090602182513994,1
2019-07-29 16:00:00,9538.24,9693.98,9411.31,9552.05,3160.811966,2019-07-29 16:59:59.999,30238244.39030763,26484.0,1760.033489,16865580.96004017,0.0,0,0.02090602182513994,0.010048567296757419,0
2019-07-29 17:00:00,9548.45,9566.61,9425.02,9499.52,1682.922813,2019-07-29 17:59:59.999,16018528.6274677,18313.0,732.849405,6979059.47558994,0.0,0,0.010048567296757419,0.006055013148598618,1
2019-07-29 18:00:00,9502.79,9534.55,9451.94,9519.55,898.458633,2019-07-29 18:59:59.999,8526170.30095613,11471.0,469.82801,4459412.90957815,0.0,0,0.006055013148598618,0.0030918399694180357,0
2019-07-29 19:00:00,9520.6,9530.67,9480.0,9487.63,543.871548,2019-07-29 19:59:59.999,5172198.57461741,7823.0,264.425866,2515136.78752019,0.0,0,0.0030918399694180357,0.0044653594300165175,1
